date,scientific_name,common_name,zone,site,plot,pit,spp,sex,rcap,toe_num,sv_length,total_length,weight,tail,pc
11/28/00,uta stansburiana,side-blotched lizard,t,east,b,1,utst,m,n,9,49,141,4,w,0
11/28/00,uta stansburiana,side-blotched lizard,t,east,b,4,utst,m,n,8,46,128,3,w,0
11/28/00,uta stansburiana,side-blotched lizard,t,east,b,5,utst,m,n,7,45,124,3,w,0
3/8/01,uta stansburiana,side-blotched lizard,c,cali,a,10,utst,m,n,9,50,136,4,w,0
3/8/01,uta stansburiana,side-blotched lizard,c,sand,b,6,utst,m,n,7,41,109,3,w,0
3/8/01,uta stansburiana,side-blotched lizard,c,sand,b,8,utst,m,n,8,48,130,5,w,0
3/8/01,uta stansburiana,side-blotched lizard,m,nort,c,1,utst,f,n,4,42,116,2,w,0
3/8/01,uta stansburiana,side-blotched lizard,m,rabb,a,8,utst,j,n,6,38,100,2,w,0
3/8/01,uta stansburiana,side-blotched lizard,m,rabb,a,16,utst,m,n,5,51,115,5,w,0
3/8/01,uta stansburiana,side-blotched lizard,t,east,b,12,utst,m,n,1,47,100,4,b,0
3/8/01,uta stansburiana,side-blotched lizard,t,east,b,13,utst,m,n,2,43,83,3,b,0
3/8/01,uta stansburiana,side-blotched lizard,t,east,b,13,utst,m,n,3,46,90,3,b,0
6/8/01,cnemidophorus inornatus,little striped,g,basn,b,5,cnin,f,n,2,53,174,4,w,0
6/8/01,phrynosoma cornutum,texas horned,g,basn,b,5,phco,f,n,1,49,68,5,w,0
6/8/01,cnemidophorus inornatus,little striped,t,west,a,13,cnin,f,n,1,51,171,3,w,0
6/12/01,cnemidophorus tessalatus,colorado checkered,g,basn,b,14,cnte,j,n,1,57,112,4,b,0
6/12/01,uta stansburiana,side-blotched lizard,m,nort,c,3,utst,m,n,1,50,120,4,b,0
6/12/01,uta stansburiana,side-blotched lizard,m,nort,c,14,utst,j,n,2,44,107,3,w,0
6/12/01,sceloporus undulatus,eastern fence,t,east,b,13,scun,m,n,2,62,135,6,b,0
6/19/01,phrynosoma cornutum,texas horned,g,basn,b,5,phco,f,n,2,49,70,6,w,0
6/19/01,cnemidophorus inornatus,little striped,g,basn,b,15,cnin,f,n,5,54,170,3,b,0
6/19/01,cnemidophorus inornatus,little striped,g,ibpe,c,16,cnin,m,n,3,56,160,3,b,0
8/10/01,uta stansburiana,side-blotched lizard,g,ibpe,c,7,utst,m,n,5,34,95,1,w,0
8/10/01,uta stansburiana,side-blotched lizard,g,ibpe,c,12,utst,j,n,4,22,56,1,w,0
8/10/01,uta stansburiana,side-blotched lizard,m,nort,c,5,utst,j,n,3,24,60,1,w,0
8/10/01,uta stansburiana,side-blotched lizard,t,east,b,10,utst,j,n,1,30,81,1,w,0
8/10/01,uta stansburiana,side-blotched lizard,t,east,b,11,utst,j,n,2,29,78,1,w,0
8/14/01,uta stansburiana,side-blotched lizard,c,cali,a,9,utst,j,n,9,33,85,1,w,0
8/14/01,uta stansburiana,side-blotched lizard,c,sand,b,16,utst,j,n,8,35,61,1,b,0
8/14/01,cnemidophorus tessalatus,colorado checkered,g,ibpe,c,14,cnte,j,n,2,37,120,1,w,0
8/14/01,uta stansburiana,side-blotched lizard,g,ibpe,c,15,utst,f,n,7,49,121,3,w,0
8/14/01,uta stansburiana,side-blotched lizard,m,nort,c,11,utst,j,n,6,23,58,1,w,0
8/14/01,cnemidophorus tessalatus,colorado checkered,m,nort,c,12,cnte,j,n,1,40,118,1,w,0
8/14/01,cnemidophorus tigrisatus,western whiptail,m,well,b,1,cnti,f,n,1,87,310,20,w,0
8/17/01,uta stansburiana,side-blotched lizard,c,grav,d,7,utst,j,n,17,28,79,1,w,0
8/17/01,uta stansburiana,side-blotched lizard,c,sand,b,8,utst,f,n,16,46,125,3,w,0
8/17/01,uta stansburiana,side-blotched lizard,g,ibpe,c,4,utst,j,n,13,30,70,1,b,0
8/17/01,uta stansburiana,side-blotched lizard,g,ibpe,c,7,utst,j,n,14,31,77,1,w,0
8/17/01,uta stansburiana,side-blotched lizard,g,ibpe,c,15,utst,j,n,15,22,58,1,w,0
8/17/01,uta stansburiana,side-blotched lizard,m,rabb,a,10,utst,j,n,10,24,36,1,b,0
8/17/01,uta stansburiana,side-blotched lizard,m,well,b,12,utst,j,n,11,26,67,1,w,0
8/17/01,uta stansburiana,side-blotched lizard,m,well,b,16,utst,j,n,12,27,69,1,w,0
8/21/01,uta stansburiana,side-blotched lizard,c,cali,a,5,utst,m,n,24,35,99,1,w,0
8/21/01,uta stansburiana,side-blotched lizard,c,grav,d,5,utst,j,n,25,29,80,1,w,0
8/21/01,uta stansburiana,side-blotched lizard,g,ibpe,c,6,utst,j,n,22,32,89,1,w,0
8/21/01,uta stansburiana,side-blotched lizard,m,nort,c,2,utst,m,n,18,48,130,3,w,0
8/21/01,uta stansburiana,side-blotched lizard,m,nort,c,2,utst,j,n,19,26,75,1,w,0
8/21/01,cnemidophorus tigrisatus,western whiptail,m,nort,c,9,cnti,j,n,2,35,113,1,w,0
8/21/01,uta stansburiana,side-blotched lizard,m,rabb,a,15,utst,j,n,20,27,76,1,w,0
8/21/01,uta stansburiana,side-blotched lizard,m,well,b,2,utst,m,n,21,36,98,1,w,0
8/21/01,uta stansburiana,side-blotched lizard,t,east,b,12,utst,j,n,23,32,88,1,w,0
11/14/01,uta stansburiana,side-blotched lizard,c,cali,a,6,utst,f,n,21,42,105,3,w,0
11/14/01,uta stansburiana,side-blotched lizard,c,grav,d,1,utst,f,n,23,48,59,3,b,0
11/14/01,uta stansburiana,side-blotched lizard,c,grav,d,5,utst,m,n,22,49,141,5,w,0
11/14/01,uta stansburiana,side-blotched lizard,c,sand,b,8,utst,m,n,20,53,129,5,w,0
11/14/01,uta stansburiana,side-blotched lizard,g,ibpe,c,13,utst,m,n,18,51,137,5,w,0
11/14/01,uta stansburiana,side-blotched lizard,g,ibpe,c,14,utst,f,n,19,45,111,3,w,0
11/14/01,uta stansburiana,side-blotched lizard,m,nort,c,4,utst,m,n,10,50,72,3,b,0
11/14/01,uta stansburiana,side-blotched lizard,m,nort,c,15,utst,f,n,11,45,115,4,w,0
11/14/01,uta stansburiana,side-blotched lizard,m,rabb,a,1,utst,f,n,13,39,90,2,w,0
11/14/01,uta stansburiana,side-blotched lizard,m,rabb,a,7,utst,f,n,12,42,113,2,w,0
11/14/01,uta stansburiana,side-blotched lizard,m,rabb,a,16,utst,m,n,14,47,126,3,w,1
11/14/01,uta stansburiana,side-blotched lizard,m,well,b,3,utst,m,n,15,51,139,5,w,0
11/14/01,uta stansburiana,side-blotched lizard,m,well,b,6,utst,f,n,16,37,104,2,w,0
11/14/01,uta stansburiana,side-blotched lizard,m,well,b,10,utst,f,n,17,43,118,2,w,0
11/14/01,uta stansburiana,side-blotched lizard,t,east,b,1,utst,m,n,5,48,134,5,w,0
11/14/01,uta stansburiana,side-blotched lizard,t,east,b,2,utst,m,n,6,49,140,5,w,0
11/14/01,uta stansburiana,side-blotched lizard,t,east,b,4,utst,m,n,7,52,143,5,w,0
11/14/01,uta stansburiana,side-blotched lizard,t,east,b,4,utst,m,n,9,52,111,5,b,0
11/14/01,uta stansburiana,side-blotched lizard,t,east,b,5,utst,m,n,8,55,149,6,w,0
11/14/01,uta stansburiana,side-blotched lizard,t,east,b,9,utst,f,n,3,46,108,4,b,0
11/14/01,uta stansburiana,side-blotched lizard,t,east,b,9,utst,m,n,4,53,140,6,w,0
11/14/01,uta stansburiana,side-blotched lizard,t,east,b,10,utst,f,n,2,46,125,4,w,0
11/14/01,uta stansburiana,side-blotched lizard,t,west,a,2,utst,f,n,1,45,121,3,w,0
3/11/02,uta stansburiana,side-blotched lizard,c,sand,b,1,utst,m,n,4,53,128,4,w,0
3/11/02,uta stansburiana,side-blotched lizard,c,sand,b,8,utst,m,n,1,55,156,6,w,0
3/11/02,uta stansburiana,side-blotched lizard,c,sand,b,9,utst,f,n,2,44,120,4,w,0
3/11/02,uta stansburiana,side-blotched lizard,c,sand,b,12,utst,f,n,3,45,111,4,w,0
3/11/02,uta stansburiana,side-blotched lizard,g,ibpe,c,11,utst,f,n,6,47,128,3,w,0
3/11/02,cnemidophorus inornatus,little striped,g,ibpe,c,14,cnin,f,n,1,42,140,2,b,0
3/11/02,uta stansburiana,side-blotched lizard,m,nort,c,14,utst,f,n,11,45,115,4,w,1
3/11/02,uta stansburiana,side-blotched lizard,m,rabb,a,13,utst,f,n,5,42,121,3,w,0
3/18/02,uta stansburiana,side-blotched lizard,c,sand,b,16,utst,f,n,8,46,125,4,w,0
3/18/02,cnemidophorus inornatus,little striped,g,ibpe,c,13,cnin,f,n,2,48,165,3,w,0
3/18/02,uta stansburiana,side-blotched lizard,m,nort,c,8,utst,f,n,9,45,120,3,w,0
3/18/02,uta stansburiana,side-blotched lizard,m,nort,c,10,utst,f,n,10,40,110,3,w,0
3/18/02,uta stansburiana,side-blotched lizard,m,well,b,6,utst,f,n,11,43,117,2,w,1
3/18/02,uta stansburiana,side-blotched lizard,t,east,b,8,utst,m,n,13,50,135,4,w,1
6/7/02,uta stansburiana,side-blotched lizard,c,sand,b,1,utst,f,n,1,49,126,3,w,0
6/7/02,holbrookia maculata,lesser earless,g,basn,b,8,homa,f,n,1,57,117,6,w,0
6/7/02,cnemidophorus inornatus,little striped,g,basn,b,12,cnin,f,n,1,58,149,4,w,0
6/11/02,phrynosoma cornutum,texas horned,m,well,b,15,phco,f,n,1,40,57,3,w,0
6/11/02,cnemidophorus tigrisatus,western whiptail,t,east,b,16,cnti,m,n,3,86,230,21,w,0
6/11/02,cnemidophorus inornatus,little striped,t,west,a,4,cnin,m,n,2,55,174,5,w,0
6/11/02,cnemidophorus tigrisatus,western whiptail,t,west,a,13,cnti,m,n,1,88,280,23,w,0
6/11/02,cnemidophorus tigrisatus,western whiptail,t,west,a,13,cnti,m,n,2,84,340,23,w,0
8/15/02,uta stansburiana,side-blotched lizard,g,basn,b,9,utst,j,n,10,33,86,1,w,0
8/15/02,uta stansburiana,side-blotched lizard,g,ibpe,c,6,utst,f,n,6,40,109,2,w,0
8/15/02,uta stansburiana,side-blotched lizard,g,ibpe,c,6,utst,j,n,7,35,91,1,w,0
8/15/02,uta stansburiana,side-blotched lizard,g,ibpe,c,9,utst,j,n,8,33,90,1,w,0
8/15/02,uta stansburiana,side-blotched lizard,g,ibpe,c,15,utst,j,n,9,34,95,1,w,0
8/15/02,uta stansburiana,side-blotched lizard,m,nort,c,1,utst,m,n,3,35,96,1,w,0
8/15/02,uta stansburiana,side-blotched lizard,m,nort,c,4,utst,j,n,2,38,100,1,w,0
8/15/02,uta stansburiana,side-blotched lizard,m,well,b,4,utst,j,n,4,26,71,1,w,0
8/15/02,uta stansburiana,side-blotched lizard,m,well,b,8,utst,m,n,5,31,64,1,b,0
8/15/02,uta stansburiana,side-blotched lizard,t,east,b,1,utst,m,n,1,40,47,1,b,0
8/15/02,cnemidophorus inornatus,little striped,t,west,a,2,cnin,j,n,1,31,86,1,w,0
8/19/02,uta stansburiana,side-blotched lizard,c,sand,b,3,utst,m,n,16,42,116,2,w,0
8/19/02,uta stansburiana,side-blotched lizard,c,sand,b,14,utst,j,n,15,31,81,1,w,0
8/19/02,uta stansburiana,side-blotched lizard,g,basn,b,1,utst,j,n,14,37,100,1,w,0
8/19/02,cnemidophorus tessalatus,colorado checkered,g,basn,b,11,cnte,j,n,2,44,144,2,w,0
8/19/02,cnemidophorus tessalatus,colorado checkered,m,nort,c,2,cnte,j,n,1,39,130,1,w,0
8/19/02,uta stansburiana,side-blotched lizard,m,nort,c,9,utst,j,n,12,26,74,1,w,0
8/19/02,uta stansburiana,side-blotched lizard,m,well,b,8,utst,j,n,13,36,91,1,w,0
8/19/02,cnemidophorus inornatus,little striped,t,east,b,10,cnin,j,n,2,27,79,1,w,0
8/19/02,uta stansburiana,side-blotched lizard,t,east,b,11,utst,f,n,11,44,95,1,w,0
8/22/02,uta stansburiana,side-blotched lizard,g,ibpe,c,11,utst,j,n,20,27,95,1,w,0
8/22/02,uta stansburiana,side-blotched lizard,g,ibpe,c,12,utst,j,n,21,26,81,1,w,0
8/22/02,cnemidophorus inornatus,little striped,g,summ,a,2,cnin,j,n,3,35,125,2,w,0
8/22/02,phrynosoma cornutum,texas horned,g,summ,a,3,phco,j,n,1,17,30,1,w,0
8/22/02,phrynosoma cornutum,texas horned,g,summ,a,3,phco,j,n,2,20,30,1,w,0
8/22/02,cnemidophorus tessalatus,colorado checkered,m,nort,c,8,cnte,j,n,3,37,131,1,w,0
8/22/02,cnemidophorus tessalatus,colorado checkered,m,rabb,a,13,cnte,j,n,4,39,135,1,w,0
8/22/02,uta stansburiana,side-blotched lizard,m,well,b,1,utst,j,n,19,31,80,1,w,0
8/22/02,uta stansburiana,side-blotched lizard,m,well,b,5,utst,j,n,18,35,95,1,w,0
11/15/02,uta stansburiana,side-blotched lizard,c,cali,a,8,utst,m,n,23,47,116,4,w,0
11/15/02,uta stansburiana,side-blotched lizard,c,grav,d,6,utst,f,n,24,44,112,3,w,0
11/15/02,uta stansburiana,side-blotched lizard,c,grav,d,8,utst,f,n,25,45,111,3,w,0
11/15/02,uta stansburiana,side-blotched lizard,c,sand,b,2,utst,m,n,22,38,73,2,b,0
11/15/02,uta stansburiana,side-blotched lizard,c,sand,b,11,utst,f,n,21,40,115,4,w,0
11/15/02,uta stansburiana,side-blotched lizard,g,ibpe,c,1,utst,m,n,18,43,133,5,w,0
11/15/02,uta stansburiana,side-blotched lizard,g,ibpe,c,1,utst,m,n,19,40,129,4,b,0
11/15/02,uta stansburiana,side-blotched lizard,g,ibpe,c,3,utst,m,n,20,50,68,4,b,0
11/15/02,uta stansburiana,side-blotched lizard,g,ibpe,c,16,utst,m,n,16,50,135,6,w,0
11/15/02,uta stansburiana,side-blotched lizard,g,ibpe,c,16,utst,f,n,17,37,111,2,w,0
11/15/02,uta stansburiana,side-blotched lizard,m,nort,c,1,utst,f,n,10,44,119,3,w,0
11/15/02,uta stansburiana,side-blotched lizard,m,nort,c,5,utst,f,n,7,35,102,3,w,0
11/15/02,cnemidophorus tigrisatus,western whiptail,m,nort,c,9,cnti,f,n,1,53,86,5,b,0
11/15/02,uta stansburiana,side-blotched lizard,m,nort,c,14,utst,j,n,8,24,70,1,w,0
11/15/02,uta stansburiana,side-blotched lizard,m,nort,c,16,utst,m,n,9,37,102,2,w,0
11/15/02,uta stansburiana,side-blotched lizard,m,rabb,a,15,utst,f,n,11,38,95,3,w,0
11/15/02,uta stansburiana,side-blotched lizard,m,well,b,4,utst,f,n,15,41,106,3,w,0
11/15/02,uta stansburiana,side-blotched lizard,m,well,b,6,utst,j,n,14,32,72,1,w,0
11/15/02,uta stansburiana,side-blotched lizard,m,well,b,14,utst,f,n,12,38,111,3,w,0
11/15/02,uta stansburiana,side-blotched lizard,m,well,b,14,utst,m,n,13,30,96,2,w,0
11/15/02,uta stansburiana,side-blotched lizard,t,east,b,1,utst,j,n,6,37,92,2,w,0
11/15/02,uta stansburiana,side-blotched lizard,t,east,b,3,utst,f,n,3,48,125,3,w,0
11/15/02,uta stansburiana,side-blotched lizard,t,east,b,4,utst,f,n,4,42,125,3,w,0
11/15/02,uta stansburiana,side-blotched lizard,t,east,b,4,utst,m,n,5,50,130,5,w,0
11/15/02,uta stansburiana,side-blotched lizard,t,east,b,8,utst,f,n,2,39,98,3,w,0
11/15/02,uta stansburiana,side-blotched lizard,t,east,b,10,utst,m,n,1,28,85,2,w,0
3/14/03,uta stansburiana,side-blotched lizard,t,west,a,16,utst,m,n,1,53,138,5,w,1
3/14/03,uta stansburiana,side-blotched lizard,m,nort,c,1,utst,m,n,2,50,134,5,w,0
3/14/03,uta stansburiana,side-blotched lizard,m,rabb,a,11,utst,f,n,3,47,115,4,w,0
3/14/03,uta stansburiana,side-blotched lizard,m,well,b,4,utst,f,n,4,42,63,2,b,0
3/14/03,uta stansburiana,side-blotched lizard,m,well,b,15,utst,m,n,5,36,101,2,w,0
3/14/03,uta stansburiana,side-blotched lizard,m,well,b,16,utst,m,n,6,48,132,4,w,0
3/14/03,cnemidophorus inornatus,little striped,g,ibpe,c,15,cnin,f,n,7,40,138,2,w,0
3/14/03,cnemidophorus inornatus,little striped,g,ibpe,c,11,cnin,f,n,8,45,144,2,w,0
3/14/03,cnemidophorus inornatus,little striped,g,ibpe,c,11,cnin,m,n,9,52,135,5,w,0
3/14/03,uta stansburiana,side-blotched lizard,g,ibpe,c,6,utst,f,n,10,42,117,4,w,0
3/14/03,uta stansburiana,side-blotched lizard,g,ibpe,c,3,utst,f,n,11,43,118,4,w,0
3/14/03,cnemidophorus inornatus,little striped,g,basn,b,8,cnin,f,n,12,34,115,1,w,0
3/14/03,cnemidophorus inornatus,little striped,g,basn,b,3,cnin,f,n,13,41,139,2,w,0
6/17/03,uta stansburiana,side-blotched lizard,t,west,a,2,utst,f,n,1,49,63,3,b,0
6/11/04,cnemidophorus tigrisatus,western whiptail,g,basn,b,1,cnti,f,n,2,81,300,19,w,0
6/15/04,uta stansburiana,side-blotched lizard,t,west,a,12,utst,f,n,4,44,113,3,w,0
6/15/04,uta stansburiana,side-blotched lizard,m,nort,c,11,utst,f,n,5,46,109,4,b,0
6/15/04,cnemidophorus inornatus,little striped,g,basn,b,11,cnin,m,n,6,50,156,3,b,0
6/15/04,cnemidophorus inornatus,little striped,g,basn,b,2,cnin,f,n,7,53,180,4,w,0
6/15/04,cnemidophorus inornatus,little striped,g,basn,b,2,cnin,m,n,8,53,99,4,b,0
6/15/04,cnemidophorus tigrisatus,western whiptail,g,basn,b,1,cnti,f,n,9,78,298,17,w,0
6/18/04,uta stansburiana,side-blotched lizard,m,well,b,6,utst,f,n,10,46,119,4,b,0
6/18/04,cnemidophorus inornatus,little striped,g,basn,b,4,cnin,m,n,11,53,166,4,w,0
6/18/04,cnemidophorus inornatus,little striped,g,basn,b,2,cnin,f,n,12,51,136,3,b,0
6/18/04,uta stansburiana,side-blotched lizard,c,cali,a,13,utst,j,n,14,21,51,1,w,0
6/18/04,uta stansburiana,side-blotched lizard,c,grav,d,5,utst,j,n,15,24,49,1,b,0
6/22/04,uta stansburiana,side-blotched lizard,g,ibpe,c,1,utst,f,n,17,49,152,5,w,0
6/22/04,uta stansburiana,side-blotched lizard,c,sand,b,1,utst,j,n,18,22,55,1,w,0
6/22/04,uta stansburiana,side-blotched lizard,c,sand,b,2,utst,j,n,19,27,54,1,w,0
6/22/04,uta stansburiana,side-blotched lizard,c,sand,b,8,utst,j,n,20,23,61,1,w,0
6/22/04,uta stansburiana,side-blotched lizard,c,sand,b,8,utst,j,n,21,23,58,1,w,0
6/22/04,uta stansburiana,side-blotched lizard,c,sand,b,12,utst,j,n,22,22,55,1,w,0
6/22/04,uta stansburiana,side-blotched lizard,c,sand,b,12,utst,j,n,23,22,56,1,w,0
6/22/04,uta stansburiana,side-blotched lizard,c,sand,b,12,utst,j,n,24,21,53,1,w,0
6/22/04,uta stansburiana,side-blotched lizard,c,sand,b,15,utst,j,n,25,22,55,1,w,0
6/22/04,uta stansburiana,side-blotched lizard,c,sand,b,15,utst,j,n,26,22,56,1,w,0
6/22/04,uta stansburiana,side-blotched lizard,c,sand,b,15,utst,j,n,27,20,54,1,w,0
6/22/04,uta stansburiana,side-blotched lizard,c,grav,d,12,utst,j,n,30,23,56,1,w,0
8/13/04,uta stansburiana,side-blotched lizard,t,west,a,7,utst,m,n,1,37,110,2,w,0
8/13/04,uta stansburiana,side-blotched lizard,m,nort,c,16,utst,j,n,2,28,61,1,b,0
8/13/04,uta stansburiana,side-blotched lizard,g,basn,b,1,utst,j,n,4,27,74,1,w,0
8/13/04,uta stansburiana,side-blotched lizard,g,basn,b,9,utst,j,n,5,37,98,2,w,0
8/13/04,uta stansburiana,side-blotched lizard,c,sand,b,12,utst,j,n,6,30,82,1,w,1
8/13/04,uta stansburiana,side-blotched lizard,c,sand,b,2,utst,j,n,7,29,78,1,w,0
8/13/04,cnemidophorus tigrisatus,western whiptail,c,grav,d,7,cnti,j,n,8,40,131,2,w,0
8/13/04,uta stansburiana,side-blotched lizard,c,grav,d,12,utst,m,n,10,37,92,2,b,0
8/17/04,uta stansburiana,side-blotched lizard,c,grav,d,9,utst,f,n,12,35,97,3,w,0
8/17/04,uta stansburiana,side-blotched lizard,c,grav,d,2,utst,m,n,13,41,113,3,w,0
8/17/04,uta stansburiana,side-blotched lizard,c,sand,b,13,utst,m,n,15,36,92,2,w,0
8/17/04,uta stansburiana,side-blotched lizard,c,sand,b,13,utst,j,n,16,31,80,1,w,0
8/17/04,uta stansburiana,side-blotched lizard,c,sand,b,13,utst,m,n,17,40,116,3,w,0
8/17/04,uta stansburiana,side-blotched lizard,c,sand,b,14,utst,j,n,18,26,70,1,w,0
8/17/04,uta stansburiana,side-blotched lizard,c,sand,b,16,utst,f,n,19,35,94,2,w,0
8/17/04,uta stansburiana,side-blotched lizard,g,ibpe,c,8,utst,f,n,20,31,81,2,w,0
8/17/04,cnemidophorus inornatus,little striped,g,ibpe,c,15,cnin,f,n,21,41,133,2,w,0
8/17/04,cnemidophorus tigrisatus,western whiptail,m,rabb,a,10,cnti,f,n,22,42,137,3,w,0
8/17/04,cnemidophorus inornatus,little striped,g,basn,b,12,cnin,j,n,23,29,78,2,w,0
8/17/04,uta stansburiana,side-blotched lizard,t,east,b,2,utst,m,n,24,40,99,3,w,0
8/17/04,uta stansburiana,side-blotched lizard,t,east,b,8,utst,j,n,25,28,69,1,w,0
8/20/04,cnemidophorus tessalatus,colorado checkered,t,east,b,14,cnte,f,n,26,84,293,13,w,0
8/20/04,cnemidophorus tigrisatus,western whiptail,m,nort,c,12,cnti,j,n,27,36,116,1,w,0
8/20/04,cnemidophorus tigrisatus,western whiptail,m,rabb,a,5,cnti,j,n,28,37,125,2,w,0
8/20/04,uta stansburiana,side-blotched lizard,m,rabb,a,13,utst,j,n,29,28,74,1,w,0
8/20/04,uta stansburiana,side-blotched lizard,m,rabb,a,14,utst,m,n,30,35,88,2,w,0
8/20/04,cnemidophorus tigrisatus,western whiptail,m,well,b,11,cnti,j,n,33,39,133,2,w,0
8/20/04,uta stansburiana,side-blotched lizard,g,ibpe,c,8,utst,m,n,35,38,103,2,w,1
8/20/04,uta stansburiana,side-blotched lizard,g,ibpe,c,4,utst,m,n,36,35,99,2,w,0
8/20/04,cnemidophorus tigrisatus,western whiptail,g,ibpe,c,15,cnti,j,n,37,40,136,2,w,0
8/20/04,cnemidophorus tessalatus,colorado checkered,g,basn,b,5,cnte,j,n,38,47,154,3,w,1
8/20/04,uta stansburiana,side-blotched lizard,c,grav,d,5,utst,j,n,43,30,80,1,w,0
8/24/04,uta stansburiana,side-blotched lizard,t,west,a,14,utst,j,n,44,23,56,1,w,0
8/24/04,uta stansburiana,side-blotched lizard,t,east,b,1,utst,j,n,45,28,70,1,w,0
8/24/04,uta stansburiana,side-blotched lizard,m,rabb,a,3,utst,j,n,46,31,81,1,w,1
8/24/04,cnemidophorus tigrisatus,western whiptail,m,rabb,a,2,cnti,j,n,47,43,138,2,w,0
8/24/04,cnemidophorus tigrisatus,western whiptail,m,rabb,a,1,cnti,j,n,48,38,116,1,b,0
8/24/04,cnemidophorus tigrisatus,western whiptail,m,rabb,a,14,cnti,j,n,51,42,149,2,w,0
8/24/04,cnemidophorus tigrisatus,western whiptail,m,well,b,13,cnti,j,n,52,44,151,2,w,0
8/24/04,uta stansburiana,side-blotched lizard,m,well,b,6,utst,j,n,53,23,58,1,b,0
8/24/04,uta stansburiana,side-blotched lizard,g,ibpe,c,4,utst,j,n,55,32,87,1,b,1
8/24/04,uta stansburiana,side-blotched lizard,g,ibpe,c,4,utst,j,n,56,23,62,1,w,0
8/24/04,uta stansburiana,side-blotched lizard,g,ibpe,c,11,utst,j,n,57,25,66,1,b,0
8/24/04,uta stansburiana,side-blotched lizard,g,ibpe,c,10,utst,j,n,58,21,54,1,w,0
8/24/04,cnemidophorus inornatus,little striped,g,basn,b,12,cnin,f,n,59,39,119,2,w,0
8/24/04,uta stansburiana,side-blotched lizard,c,grav,d,9,utst,j,n,62,87,32,1,w,0
11/17/04,uta stansburiana,side-blotched lizard,t,west,a,16,utst,f,n,1,42,112,4,w,0
11/17/04,uta stansburiana,side-blotched lizard,t,east,b,6,utst,j,n,2,29,58,1,b,0
11/17/04,uta stansburiana,side-blotched lizard,t,east,b,1,utst,f,n,3,42,112,4,b,0
11/17/04,uta stansburiana,side-blotched lizard,m,rabb,a,9,utst,m,n,4,42,64,4,b,0
11/17/04,uta stansburiana,side-blotched lizard,m,rabb,a,8,utst,m,n,5,46,61,4,b,1
11/17/04,uta stansburiana,side-blotched lizard,m,well,b,2,utst,f,n,6,44,84,2,b,1
11/17/04,uta stansburiana,side-blotched lizard,g,ibpe,c,11,utst,m,n,7,51,111,5,b,0
11/17/04,uta stansburiana,side-blotched lizard,g,ibpe,c,7,utst,m,n,8,46,127,5,w,0
11/17/04,uta stansburiana,side-blotched lizard,g,ibpe,c,7,utst,f,n,9,41,108,3,w,0
11/17/04,uta stansburiana,side-blotched lizard,c,sand,b,15,utst,m,n,10,50,145,6,w,0
11/17/04,uta stansburiana,side-blotched lizard,c,grav,d,1,utst,f,n,11,44,121,4,w,1
11/23/04,uta stansburiana,side-blotched lizard,m,rabb,a,14,utst,f,n,12,43,99,3,b,0
11/23/04,uta stansburiana,side-blotched lizard,m,well,b,11,utst,m,n,13,46,125,4,w,0
11/23/04,uta stansburiana,side-blotched lizard,m,well,b,7,utst,m,n,14,47,135,4,w,0
11/23/04,uta stansburiana,side-blotched lizard,m,well,b,14,utst,f,n,15,40,94,2,b,0
11/23/04,uta stansburiana,side-blotched lizard,g,ibpe,c,8,utst,m,n,16,41,96,3,b,0
11/23/04,uta stansburiana,side-blotched lizard,g,ibpe,c,7,utst,m,n,17,42,106,4,b,0
11/23/04,uta stansburiana,side-blotched lizard,c,sand,b,13,utst,m,n,18,46,130,5,w,0
11/23/04,uta stansburiana,side-blotched lizard,c,cali,a,8,utst,m,n,19,52,145,6,w,0
11/23/04,uta stansburiana,side-blotched lizard,c,grav,d,9,utst,m,n,20,48,132,4,w,0
3/11/05,uta stansburiana,side-blotched lizard,c,sand,b,1,utst,m,n,1,52,95,3,b,0
3/11/05,uta stansburiana,side-blotched lizard,c,sand,b,16,utst,m,n,2,50,120,4,b,0
3/11/05,uta stansburiana,side-blotched lizard,c,cali,a,10,utst,f,n,3,42,107,3,w,0
3/11/05,uta stansburiana,side-blotched lizard,c,cali,a,10,utst,m,n,4,51,115,4,w,0
3/11/05,uta stansburiana,side-blotched lizard,c,cali,a,12,utst,m,n,5,49,111,3,w,0
3/11/05,uta stansburiana,side-blotched lizard,c,grav,d,4,utst,m,n,6,53,110,4,b,0
3/11/05,uta stansburiana,side-blotched lizard,c,grav,d,6,utst,f,n,7,44,96,2,w,0
3/11/05,uta stansburiana,side-blotched lizard,t,east,b,12,utst,m,n,8,48,122,3,w,0
3/11/05,uta stansburiana,side-blotched lizard,t,east,b,11,utst,m,n,9,53,100,4,b,0
3/11/05,uta stansburiana,side-blotched lizard,g,ibpe,c,3,utst,j,n,10,38,79,2,w,0
3/11/05,uta stansburiana,side-blotched lizard,g,ibpe,c,1,utst,f,n,11,40,91,3,b,0
3/11/05,uta stansburiana,side-blotched lizard,g,ibpe,c,14,utst,f,n,12,45,110,3,w,0
3/11/05,uta stansburiana,side-blotched lizard,m,well,b,12,utst,f,n,13,45,118,3,w,0
3/11/05,uta stansburiana,side-blotched lizard,m,well,b,12,utst,m,n,14,48,115,4,w,0
3/11/05,uta stansburiana,side-blotched lizard,m,rabb,a,13,utst,f,n,15,47,114,3,b,0
